fila_excel,columna,descripcion
1659,Id_cliente,ID 1658 no existe en clients. Convertido a NULL.
1659,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1660,Id_cliente,ID 1659 no existe en clients. Convertido a NULL.
1660,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1661,Id_cliente,ID 1660 no existe en clients. Convertido a NULL.
1661,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1662,Id_cliente,ID 1661 no existe en clients. Convertido a NULL.
1662,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1663,Id_cliente,ID 1662 no existe en clients. Convertido a NULL.
1663,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1664,Id_cliente,ID 1663 no existe en clients. Convertido a NULL.
1664,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1665,Id_cliente,ID 1664 no existe en clients. Convertido a NULL.
1665,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1666,Id_cliente,ID 1665 no existe en clients. Convertido a NULL.
1666,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1667,Id_cliente,ID 1666 no existe en clients. Convertido a NULL.
1667,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1668,Id_cliente,ID 1667 no existe en clients. Convertido a NULL.
1668,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1669,Id_cliente,ID 1668 no existe en clients. Convertido a NULL.
1669,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1670,Id_cliente,ID 1669 no existe en clients. Convertido a NULL.
1670,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1671,Id_cliente,ID 1670 no existe en clients. Convertido a NULL.
1671,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1672,Id_cliente,ID 1671 no existe en clients. Convertido a NULL.
1672,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1673,Id_cliente,ID 1672 no existe en clients. Convertido a NULL.
1673,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1674,Id_cliente,ID 1673 no existe en clients. Convertido a NULL.
1674,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1675,Id_cliente,ID 1674 no existe en clients. Convertido a NULL.
1675,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1676,Id_cliente,ID 1675 no existe en clients. Convertido a NULL.
1676,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1677,Id_cliente,ID 1676 no existe en clients. Convertido a NULL.
1677,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1678,Id_cliente,ID 1677 no existe en clients. Convertido a NULL.
1678,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1679,Id_cliente,ID 1678 no existe en clients. Convertido a NULL.
1679,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1680,Id_cliente,ID 1679 no existe en clients. Convertido a NULL.
1680,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1681,Id_cliente,ID 1680 no existe en clients. Convertido a NULL.
1681,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1682,Id_cliente,ID 1681 no existe en clients. Convertido a NULL.
1683,Id_cliente,ID 1682 no existe en clients. Convertido a NULL.
1684,Id_cliente,ID 1683 no existe en clients. Convertido a NULL.
1685,Id_cliente,ID 1684 no existe en clients. Convertido a NULL.
1685,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1686,Id_cliente,ID 1685 no existe en clients. Convertido a NULL.
1686,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1687,Id_cliente,ID 1686 no existe en clients. Convertido a NULL.
1687,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1688,Id_cliente,ID 1687 no existe en clients. Convertido a NULL.
1688,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1689,Id_cliente,ID 1688 no existe en clients. Convertido a NULL.
1690,Id_cliente,ID 1689 no existe en clients. Convertido a NULL.
1690,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1691,Id_cliente,ID 1690 no existe en clients. Convertido a NULL.
1692,Id_cliente,ID 1691 no existe en clients. Convertido a NULL.
1692,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1693,Id_cliente,ID 1692 no existe en clients. Convertido a NULL.
1693,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1694,Id_cliente,ID 1693 no existe en clients. Convertido a NULL.
1694,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1695,Id_cliente,ID 1694 no existe en clients. Convertido a NULL.
1695,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1696,Id_cliente,ID 1695 no existe en clients. Convertido a NULL.
1696,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1697,Id_cliente,ID 1696 no existe en clients. Convertido a NULL.
1697,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1698,Id_cliente,ID 1697 no existe en clients. Convertido a NULL.
1698,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1699,Id_cliente,ID 1698 no existe en clients. Convertido a NULL.
1699,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1700,Id_cliente,ID 1699 no existe en clients. Convertido a NULL.
1700,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1701,Id_cliente,ID 1700 no existe en clients. Convertido a NULL.
1701,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1702,Id_cliente,ID 1701 no existe en clients. Convertido a NULL.
1702,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1703,Id_cliente,ID 1702 no existe en clients. Convertido a NULL.
1703,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1704,Id_cliente,ID 1703 no existe en clients. Convertido a NULL.
1704,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1705,Id_cliente,ID 1704 no existe en clients. Convertido a NULL.
1706,Id_cliente,ID 1705 no existe en clients. Convertido a NULL.
1707,Id_cliente,ID 1706 no existe en clients. Convertido a NULL.
1708,Id_cliente,ID 1707 no existe en clients. Convertido a NULL.
1708,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1709,Id_cliente,ID 1708 no existe en clients. Convertido a NULL.
1709,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1710,Id_cliente,ID 1709 no existe en clients. Convertido a NULL.
1710,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1711,Id_cliente,ID 1710 no existe en clients. Convertido a NULL.
1711,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1712,Id_cliente,ID 1711 no existe en clients. Convertido a NULL.
1712,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1713,Id_cliente,ID 1712 no existe en clients. Convertido a NULL.
1713,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1714,Id_cliente,ID 1713 no existe en clients. Convertido a NULL.
1714,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1715,Id_cliente,ID 1714 no existe en clients. Convertido a NULL.
1715,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1716,Id_cliente,ID 1715 no existe en clients. Convertido a NULL.
1716,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1717,Id_cliente,ID 1716 no existe en clients. Convertido a NULL.
1717,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1718,Id_cliente,ID 1717 no existe en clients. Convertido a NULL.
1718,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1719,Id_cliente,ID 1718 no existe en clients. Convertido a NULL.
1720,Id_cliente,ID 1719 no existe en clients. Convertido a NULL.
1720,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1721,Id_cliente,ID 1720 no existe en clients. Convertido a NULL.
1721,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1722,Id_cliente,ID 1721 no existe en clients. Convertido a NULL.
1722,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1723,Id_cliente,ID 1722 no existe en clients. Convertido a NULL.
1723,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1724,Id_cliente,ID 1723 no existe en clients. Convertido a NULL.
1724,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1725,Id_cliente,ID 1724 no existe en clients. Convertido a NULL.
1725,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1726,Id_cliente,ID 1725 no existe en clients. Convertido a NULL.
1726,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1727,Id_cliente,ID 1726 no existe en clients. Convertido a NULL.
1728,Id_cliente,ID 1727 no existe en clients. Convertido a NULL.
1728,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1729,Id_cliente,ID 1728 no existe en clients. Convertido a NULL.
1729,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1730,Id_cliente,ID 1729 no existe en clients. Convertido a NULL.
1730,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1731,Id_cliente,ID 1730 no existe en clients. Convertido a NULL.
1731,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1732,Id_cliente,ID 1731 no existe en clients. Convertido a NULL.
1732,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1733,Id_cliente,ID 1732 no existe en clients. Convertido a NULL.
1733,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1734,Id_cliente,ID 1733 no existe en clients. Convertido a NULL.
1734,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1735,Id_cliente,ID 1734 no existe en clients. Convertido a NULL.
1735,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1736,Id_cliente,ID 1735 no existe en clients. Convertido a NULL.
1736,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1737,Id_cliente,ID 1736 no existe en clients. Convertido a NULL.
1737,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1738,Id_cliente,ID 1737 no existe en clients. Convertido a NULL.
1738,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1739,Id_cliente,ID 1738 no existe en clients. Convertido a NULL.
1740,Id_cliente,ID 1739 no existe en clients. Convertido a NULL.
1740,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1741,Id_cliente,ID 1740 no existe en clients. Convertido a NULL.
1741,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1742,Id_cliente,ID 1741 no existe en clients. Convertido a NULL.
1742,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1743,Id_cliente,ID 1742 no existe en clients. Convertido a NULL.
1743,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1744,Id_cliente,ID 1743 no existe en clients. Convertido a NULL.
1744,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1745,Id_cliente,ID 1744 no existe en clients. Convertido a NULL.
1745,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1746,Id_cliente,ID 1745 no existe en clients. Convertido a NULL.
1746,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1747,Id_cliente,ID 1746 no existe en clients. Convertido a NULL.
1747,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1748,Id_cliente,ID 1747 no existe en clients. Convertido a NULL.
1748,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1749,Id_cliente,ID 1748 no existe en clients. Convertido a NULL.
1749,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1750,Id_cliente,ID 1749 no existe en clients. Convertido a NULL.
1750,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1751,Id_cliente,ID 1750 no existe en clients. Convertido a NULL.
1751,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1752,Id_cliente,ID 1751 no existe en clients. Convertido a NULL.
1752,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1753,Id_cliente,ID 1752 no existe en clients. Convertido a NULL.
1753,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1754,Id_cliente,ID 1753 no existe en clients. Convertido a NULL.
1754,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1755,Id_cliente,ID 1754 no existe en clients. Convertido a NULL.
1755,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1756,Id_cliente,ID 1755 no existe en clients. Convertido a NULL.
1756,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1757,Id_cliente,ID 1756 no existe en clients. Convertido a NULL.
1758,Id_cliente,ID 1757 no existe en clients. Convertido a NULL.
1758,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1759,Id_cliente,ID 1758 no existe en clients. Convertido a NULL.
1759,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1760,Id_cliente,ID 1759 no existe en clients. Convertido a NULL.
1760,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1761,Id_cliente,ID 1760 no existe en clients. Convertido a NULL.
1761,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1762,Id_cliente,ID 1761 no existe en clients. Convertido a NULL.
1762,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1763,Id_cliente,ID 1762 no existe en clients. Convertido a NULL.
1763,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1764,Id_cliente,ID 1763 no existe en clients. Convertido a NULL.
1764,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1765,Id_cliente,ID 1764 no existe en clients. Convertido a NULL.
1765,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1766,Id_cliente,ID 1765 no existe en clients. Convertido a NULL.
1766,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1767,Id_cliente,ID 1766 no existe en clients. Convertido a NULL.
1767,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1768,Id_cliente,ID 1767 no existe en clients. Convertido a NULL.
1768,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1769,Id_cliente,ID 1768 no existe en clients. Convertido a NULL.
1769,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1770,Id_cliente,ID 1769 no existe en clients. Convertido a NULL.
1771,Id_cliente,ID 1770 no existe en clients. Convertido a NULL.
1771,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1772,Id_cliente,ID 1771 no existe en clients. Convertido a NULL.
1772,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1773,Id_cliente,ID 1772 no existe en clients. Convertido a NULL.
1773,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1774,Id_cliente,ID 1773 no existe en clients. Convertido a NULL.
1774,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1775,Id_cliente,ID 1774 no existe en clients. Convertido a NULL.
1775,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1776,Id_cliente,ID 1775 no existe en clients. Convertido a NULL.
1776,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1777,Id_cliente,ID 1776 no existe en clients. Convertido a NULL.
1777,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1778,Id_cliente,ID 1777 no existe en clients. Convertido a NULL.
1778,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1779,Id_cliente,ID 1778 no existe en clients. Convertido a NULL.
1779,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1780,Id_cliente,ID 1779 no existe en clients. Convertido a NULL.
1780,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1781,Id_cliente,ID 1780 no existe en clients. Convertido a NULL.
1781,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1782,Id_cliente,ID 1781 no existe en clients. Convertido a NULL.
1782,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1783,Id_cliente,ID 1782 no existe en clients. Convertido a NULL.
1783,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1784,Id_cliente,ID 1783 no existe en clients. Convertido a NULL.
1784,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1785,Id_cliente,ID 1784 no existe en clients. Convertido a NULL.
1785,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1786,Id_cliente,ID 1785 no existe en clients. Convertido a NULL.
1786,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1787,Id_cliente,ID 1786 no existe en clients. Convertido a NULL.
1787,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1788,Id_cliente,ID 1787 no existe en clients. Convertido a NULL.
1788,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1789,Id_cliente,ID 1788 no existe en clients. Convertido a NULL.
1789,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1790,Id_cliente,ID 1789 no existe en clients. Convertido a NULL.
1790,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1791,Id_cliente,ID 1790 no existe en clients. Convertido a NULL.
1791,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1792,Id_cliente,ID 1791 no existe en clients. Convertido a NULL.
1792,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1793,Id_cliente,ID 1792 no existe en clients. Convertido a NULL.
1793,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1794,Id_cliente,ID 1793 no existe en clients. Convertido a NULL.
1794,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1795,Id_cliente,ID 1794 no existe en clients. Convertido a NULL.
1795,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1796,Id_cliente,ID 1795 no existe en clients. Convertido a NULL.
1796,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1797,Id_cliente,ID 1796 no existe en clients. Convertido a NULL.
1797,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1798,Id_cliente,ID 1797 no existe en clients. Convertido a NULL.
1798,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1799,Id_cliente,ID 1798 no existe en clients. Convertido a NULL.
1799,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1800,Id_cliente,ID 1799 no existe en clients. Convertido a NULL.
1800,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1801,Id_cliente,ID 1800 no existe en clients. Convertido a NULL.
1801,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1802,Id_cliente,ID 1801 no existe en clients. Convertido a NULL.
1803,Id_cliente,ID 1802 no existe en clients. Convertido a NULL.
1803,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1804,Id_cliente,ID 1803 no existe en clients. Convertido a NULL.
1804,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1805,Id_cliente,ID 1804 no existe en clients. Convertido a NULL.
1805,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1806,Id_cliente,ID 1805 no existe en clients. Convertido a NULL.
1806,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1807,Id_cliente,ID 1806 no existe en clients. Convertido a NULL.
1807,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1808,Id_cliente,ID 1807 no existe en clients. Convertido a NULL.
1808,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1809,Id_cliente,ID 1808 no existe en clients. Convertido a NULL.
1809,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1810,Id_cliente,ID 1809 no existe en clients. Convertido a NULL.
1810,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1811,Id_cliente,ID 1810 no existe en clients. Convertido a NULL.
1811,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1812,Id_cliente,ID 1811 no existe en clients. Convertido a NULL.
1812,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1813,Id_cliente,ID 1812 no existe en clients. Convertido a NULL.
1813,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1814,Id_cliente,ID 1813 no existe en clients. Convertido a NULL.
1814,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1815,Id_cliente,ID 1814 no existe en clients. Convertido a NULL.
1816,Id_cliente,ID 1815 no existe en clients. Convertido a NULL.
1816,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1817,Id_cliente,ID 1816 no existe en clients. Convertido a NULL.
1817,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1818,Id_cliente,ID 1817 no existe en clients. Convertido a NULL.
1818,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1819,Id_cliente,ID 1818 no existe en clients. Convertido a NULL.
1819,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1820,Id_cliente,ID 1819 no existe en clients. Convertido a NULL.
1820,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1821,Id_cliente,ID 1820 no existe en clients. Convertido a NULL.
1821,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1822,Id_cliente,ID 1821 no existe en clients. Convertido a NULL.
1822,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1823,Id_cliente,ID 1822 no existe en clients. Convertido a NULL.
1823,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1824,Id_cliente,ID 1823 no existe en clients. Convertido a NULL.
1824,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1825,Id_cliente,ID 1824 no existe en clients. Convertido a NULL.
1826,Id_cliente,ID 1825 no existe en clients. Convertido a NULL.
1826,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1827,Id_cliente,ID 1826 no existe en clients. Convertido a NULL.
1828,Id_cliente,ID 1827 no existe en clients. Convertido a NULL.
1828,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1829,Id_cliente,ID 1828 no existe en clients. Convertido a NULL.
1829,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1830,Id_cliente,ID 1829 no existe en clients. Convertido a NULL.
1830,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1831,Id_cliente,ID 1830 no existe en clients. Convertido a NULL.
1831,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1832,Id_cliente,ID 1831 no existe en clients. Convertido a NULL.
1832,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1833,Id_cliente,ID 1832 no existe en clients. Convertido a NULL.
1833,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1834,Id_cliente,ID 1833 no existe en clients. Convertido a NULL.
1835,Id_cliente,ID 1834 no existe en clients. Convertido a NULL.
1835,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1836,Id_cliente,ID 1835 no existe en clients. Convertido a NULL.
1836,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1837,Id_cliente,ID 1836 no existe en clients. Convertido a NULL.
1837,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1838,Id_cliente,ID 1837 no existe en clients. Convertido a NULL.
1838,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1839,Id_cliente,ID 1838 no existe en clients. Convertido a NULL.
1839,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1840,Id_cliente,ID 1839 no existe en clients. Convertido a NULL.
1840,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1841,Id_cliente,ID 1840 no existe en clients. Convertido a NULL.
1841,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1842,Id_cliente,ID 1841 no existe en clients. Convertido a NULL.
1842,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1843,Id_cliente,ID 1842 no existe en clients. Convertido a NULL.
1843,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1844,Id_cliente,ID 1843 no existe en clients. Convertido a NULL.
1844,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1845,Id_cliente,ID 1844 no existe en clients. Convertido a NULL.
1846,Id_cliente,ID 1845 no existe en clients. Convertido a NULL.
1846,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1847,Id_cliente,ID 1846 no existe en clients. Convertido a NULL.
1847,linea_id,ID 3 no existe en lineas. Convertido a NULL.
1848,Id_cliente,ID 1847 no existe en clients. Convertido a NULL.
1848,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1849,Id_cliente,ID 1848 no existe en clients. Convertido a NULL.
1849,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1850,Id_cliente,ID 1849 no existe en clients. Convertido a NULL.
1850,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1851,Id_cliente,ID 1850 no existe en clients. Convertido a NULL.
1851,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1852,Id_cliente,ID 1851 no existe en clients. Convertido a NULL.
1852,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1853,Id_cliente,ID 1852 no existe en clients. Convertido a NULL.
1853,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1854,Id_cliente,ID 1853 no existe en clients. Convertido a NULL.
1854,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1855,Id_cliente,ID 1854 no existe en clients. Convertido a NULL.
1855,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1856,Id_cliente,ID 1855 no existe en clients. Convertido a NULL.
1856,linea_id,ID 8 no existe en lineas. Convertido a NULL.
1857,Id_cliente,ID 1856 no existe en clients. Convertido a NULL.
1857,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1858,Id_cliente,ID 1857 no existe en clients. Convertido a NULL.
1858,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1859,Id_cliente,ID 1858 no existe en clients. Convertido a NULL.
1859,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1860,Id_cliente,ID 1859 no existe en clients. Convertido a NULL.
1860,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1861,Id_cliente,ID 1860 no existe en clients. Convertido a NULL.
1861,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1862,Id_cliente,ID 1861 no existe en clients. Convertido a NULL.
1862,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1863,Id_cliente,ID 1862 no existe en clients. Convertido a NULL.
1863,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1864,Id_cliente,ID 1863 no existe en clients. Convertido a NULL.
1864,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1865,Id_cliente,ID 1864 no existe en clients. Convertido a NULL.
1865,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1866,Id_cliente,ID 1865 no existe en clients. Convertido a NULL.
1866,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1867,Id_cliente,ID 1866 no existe en clients. Convertido a NULL.
1867,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1868,Id_cliente,ID 1867 no existe en clients. Convertido a NULL.
1868,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1869,Id_cliente,ID 1868 no existe en clients. Convertido a NULL.
1869,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1870,Id_cliente,ID 1869 no existe en clients. Convertido a NULL.
1870,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1871,Id_cliente,ID 1870 no existe en clients. Convertido a NULL.
1871,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1872,Id_cliente,ID 1871 no existe en clients. Convertido a NULL.
1873,Id_cliente,ID 1872 no existe en clients. Convertido a NULL.
1873,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1874,Id_cliente,ID 1873 no existe en clients. Convertido a NULL.
1874,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1875,Id_cliente,ID 1874 no existe en clients. Convertido a NULL.
1875,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1876,Id_cliente,ID 1875 no existe en clients. Convertido a NULL.
1876,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1877,Id_cliente,ID 1876 no existe en clients. Convertido a NULL.
1877,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1878,Id_cliente,ID 1877 no existe en clients. Convertido a NULL.
1878,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1879,Id_cliente,ID 1878 no existe en clients. Convertido a NULL.
1879,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1880,Id_cliente,ID 1879 no existe en clients. Convertido a NULL.
1880,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1881,Id_cliente,ID 1880 no existe en clients. Convertido a NULL.
1881,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1882,Id_cliente,ID 1881 no existe en clients. Convertido a NULL.
1882,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1883,Id_cliente,ID 1882 no existe en clients. Convertido a NULL.
1883,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1884,Id_cliente,ID 1883 no existe en clients. Convertido a NULL.
1885,Id_cliente,ID 1884 no existe en clients. Convertido a NULL.
1886,Id_cliente,ID 1885 no existe en clients. Convertido a NULL.
1886,linea_id,ID 9 no existe en lineas. Convertido a NULL.
1887,Id_cliente,ID 1886 no existe en clients. Convertido a NULL.
1888,Id_cliente,ID 1887 no existe en clients. Convertido a NULL.
